id,id_vendedor,id_cliente,preco_total,data_venda,comissao
104648,80633,32466,20000.0,2011-07-09,800.0
104649,81480,31566,3011.0,2024-05-08,120.44
104650,80447,31151,50000.0,2017-05-15,2000.0
104651,80244,33401,30000.0,2018-01-18,1200.0
104652,81734,30432,5.5,2022-11-15,0.22
104653,81994,33221,6000.0,2021-02-24,240.0
104654,81898,32588,3000.0,2014-11-18,120.0
104655,81085,34866,10005.5,2009-03-26,400.22
104656,80674,31148,13000.0,2010-10-27,520.0
104657,81089,30791,30000.0,2020-02-06,1200.0
104658,81827,31334,3000.0,2011-01-16,120.0
104659,80520,34218,30000.0,2017-06-23,1200.0
104660,80934,32900,5.5,2021-02-06,0.22
104661,80332,34077,50.0,2012-01-02,2.0
104662,81703,32943,13300.0,2009-02-25,532.0
104663,80298,32520,6005.5,2018-06-30,240.22
104664,81951,30097,30000.0,2014-05-05,1200.0
104665,81674,33263,60050.0,2016-07-02,2402.0
104666,80216,31404,6005.5,2017-12-16,240.22
104667,80907,32484,23000.0,2022-11-22,920.0
104668,80812,34454,3000.0,2024-11-05,120.0
104669,81767,31680,3305.5,2020-09-05,132.22
104670,81016,30492,3000.0,2017-12-20,120.0
104671,80288,33089,350.0,2015-06-06,14.0
104672,80307,31093,33300.0,2018-02-15,1332.0
104673,80224,33487,30305.5,2018-03-13,1212.22
104674,80483,31358,6050.0,2017-01-28,242.0
104675,80103,32911,305.5,2012-03-21,12.22
104676,80104,34011,10050.0,2018-10-05,402.0
104677,81857,32443,30055.5,2024-06-13,1202.22
104678,81804,30077,40300.0,2012-12-15,1612.0
104679,80368,30392,10050.0,2019-11-09,402.0
104680,81931,32164,30005.5,2022-09-21,1200.22
104681,81502,31743,10050.0,2024-07-06,402.0
104682,80999,32527,355.5,2020-10-19,14.22
104683,80583,31699,33300.0,2015-01-21,1332.0
104684,80729,33061,30005.5,2015-01-25,1200.22
104685,80049,34567,33005.5,2013-12-23,1320.22
104686,81871,30849,300.0,2016-06-26,12.0
104687,80816,34766,55.5,2010-02-13,2.22
104688,80305,34741,3055.5,2018-08-31,122.22
104689,80408,34353,3000.0,2009-07-23,120.0
104690,80736,33901,6300.0,2018-11-28,252.0
104691,81446,32123,305.5,2013-05-06,12.22
104692,81232,31003,60005.5,2022-11-07,2400.22
104693,81620,34158,300.0,2021-09-10,12.0
104694,80397,34222,300.0,2014-11-29,12.0
104695,81762,32814,30011.0,2022-12-31,1200.44
104696,81260,31743,5.5,2024-08-05,0.22
104697,80698,32854,600.0,2020-07-31,24.0
104698,81187,34982,355.5,2011-05-05,14.22
104699,80537,30543,300.0,2020-02-22,12.0
104700,81854,33716,50.0,2021-08-14,2.0
104701,80516,30032,30000.0,2022-08-02,1200.0
104702,80709,32454,55.5,2020-06-21,2.22
104703,80860,33783,3000.0,2023-01-23,120.0
104704,80049,33477,33000.0,2010-01-08,1320.0
104705,80762,33216,61.0,2012-03-06,2.44
104706,81505,31742,10000.0,2008-12-07,400.0
104708,81888,33388,30000.0,2017-05-04,1200.0
104709,80636,34198,33005.5,2012-12-16,1320.22
104710,80664,30866,16000.0,2024-01-07,640.0
104711,80446,31471,3011.0,2015-12-06,120.44
104712,81643,30073,30300.0,2014-07-30,1212.0
104713,80732,31141,600.0,2021-07-07,24.0
104714,80116,32951,300.0,2011-02-06,12.0
104715,81652,30855,20005.5,2020-12-14,800.22
104717,81711,31290,10005.5,2016-10-07,400.22
104718,80024,30836,50.0,2014-05-29,2.0
104719,81556,32900,10000.0,2016-11-17,400.0
104720,80640,30489,400.0,2017-12-08,16.0
104721,81799,32739,50.0,2023-06-22,2.0
104722,81400,31398,6000.0,2010-12-06,240.0
104723,80895,33194,105.5,2016-12-07,4.22
104724,80583,30898,33000.0,2018-01-27,1320.0
104725,81405,30609,33300.0,2022-02-19,1332.0
104726,80106,34411,30350.0,2011-06-17,1214.0
104727,81236,34520,6050.0,2023-10-16,242.0
104728,81083,32927,6050.0,2023-03-28,242.0
104729,81828,33648,33000.0,2015-04-27,1320.0
104730,81505,34498,10300.0,2014-08-27,412.0
104731,80606,32124,3005.5,2019-03-28,120.22
104732,80824,33244,6000.0,2013-06-30,240.0
104733,81323,32000,40005.5,2013-07-21,1600.22
104734,81691,31737,5.5,2023-03-31,0.22
104735,80125,31717,5.5,2020-08-29,0.22
104736,80243,34808,10305.5,2012-04-19,412.22
104737,80791,33414,50000.0,2012-03-27,2000.0
104738,81735,33797,305.5,2012-02-02,12.22
104739,80037,31749,20300.0,2016-08-14,812.0
104740,81821,30732,55.5,2020-08-21,2.22
104741,81554,30169,16.5,2022-11-14,0.66
104742,80228,30638,3050.0,2023-06-10,122.0
104743,80132,32803,30305.5,2019-10-23,1212.22
104744,80444,30048,3005.5,2013-06-20,120.22
104745,80057,30565,50.0,2023-07-12,2.0
104746,81142,30665,10305.5,2018-12-12,412.22
104747,81222,33941,11.0,2021-01-14,0.44
104748,81314,34298,10055.5,2015-05-07,402.22
104749,80673,32283,3050.0,2024-03-22,122.0
104750,81613,31756,6050.0,2011-01-28,242.0
104751,80188,30054,13050.0,2024-03-25,522.0
104752,80513,34491,6000.0,2015-09-24,240.0
104753,80660,31684,11.0,2013-08-23,0.44
104754,80644,34748,300.0,2011-08-19,12.0
104755,80202,33467,300.0,2012-12-24,12.0
104756,80360,30751,3305.5,2019-04-10,132.22
104757,81493,33473,3000.0,2016-01-20,120.0
104758,80832,34365,300.0,2014-03-07,12.0
104759,81102,30039,40000.0,2023-01-17,1600.0
104760,81139,34730,33005.5,2022-05-29,1320.22
104761,81312,33211,30300.0,2010-08-14,1212.0
104762,80223,33004,13000.0,2015-03-11,520.0
104763,81209,32185,3055.5,2014-02-26,122.22
104764,81840,33467,30000.0,2023-12-19,1200.0
104765,81073,34988,33000.0,2019-09-28,1320.0
104766,80185,34748,33300.0,2016-06-09,1332.0
104767,80603,32491,3300.0,2013-12-11,132.0
104768,81228,34866,5.5,2016-07-31,0.22
104769,81342,30226,30005.5,2015-08-24,1200.22
104770,81771,31057,3005.5,2010-10-23,120.22
104771,81258,30630,30600.0,2023-09-29,1224.0
104772,81611,30865,10300.0,2011-10-05,412.0
104773,81986,34469,30000.0,2017-10-21,1200.0
104774,80249,30564,3000.0,2012-04-04,120.0
104775,80866,30523,6000.0,2022-08-03,240.0
104776,81622,33067,311.0,2021-08-15,12.44
104777,80944,32884,3305.5,2021-04-20,132.22
104778,81416,33771,3000.0,2022-03-31,120.0
104779,80938,32820,13000.0,2013-03-25,520.0
104780,80396,33903,10300.0,2024-01-18,412.0
104781,81407,32972,350.0,2010-07-03,14.0
104782,81314,31939,13000.0,2010-02-04,520.0
104783,81043,30088,9000.0,2019-02-13,360.0
104784,80622,33111,300.0,2020-12-03,12.0
104785,81816,33389,60050.0,2012-02-24,2402.0
104786,80044,33790,55.5,2012-12-12,2.22
104787,81838,33418,350.0,2011-05-01,14.0
104788,80000,33366,10000.0,2022-07-06,400.0
104789,80264,33816,36000.0,2016-12-19,1440.0
104790,81010,31429,3300.0,2021-02-09,132.0
104791,81793,32191,3000.0,2015-02-22,120.0
104792,80077,34869,3000.0,2021-05-20,120.0
104793,81410,32117,300.0,2009-08-28,12.0
104794,81184,30099,10000.0,2024-10-11,400.0
104795,80174,30106,11.0,2012-02-10,0.44
104796,81074,33420,3300.0,2023-03-20,132.0
104797,81730,30805,3050.0,2012-07-16,122.0
104798,81898,30806,3000.0,2013-07-06,120.0
104799,81552,34614,10050.0,2015-12-21,402.0
104800,80751,30748,33300.0,2020-02-24,1332.0
104801,80666,34047,3350.0,2022-12-02,134.0
104802,80150,33157,10011.0,2022-02-13,400.44
104803,80110,34706,30300.0,2015-07-09,1212.0
104804,80887,31904,3050.0,2011-06-13,122.0
104805,80743,34290,63000.0,2017-06-05,2520.0
104806,81816,32547,3300.0,2015-05-03,132.0
104807,81090,30294,16000.0,2024-05-20,640.0
104808,81844,31189,16000.0,2022-11-05,640.0
104809,81062,30905,30300.0,2014-10-22,1212.0
104810,80354,34533,30305.5,2009-02-11,1212.22
104811,81471,32207,33005.5,2018-07-01,1320.22
104812,81968,32886,3000.0,2017-10-06,120.0
104813,80933,34358,300.0,2013-02-18,12.0
104814,80613,30829,33000.0,2019-07-11,1320.0
104815,80935,34430,50.0,2010-02-02,2.0
104816,80436,34032,33005.5,2009-05-07,1320.22
104817,81807,32464,30000.0,2010-03-24,1200.0
104818,81613,33286,13300.0,2022-01-24,532.0
104819,80619,33472,30300.0,2011-08-14,1212.0
104820,80976,33104,3005.5,2020-07-17,120.22
104821,80182,34628,30050.0,2010-06-09,1202.0
104822,81222,30463,30305.5,2018-03-05,1212.22
104823,80500,32468,60000.0,2009-02-21,2400.0
104824,80504,34942,10000.0,2012-10-29,400.0
104825,80507,30232,300.0,2019-10-06,12.0
104826,81809,32220,10005.5,2010-04-25,400.22
104827,81899,33624,350.0,2018-11-19,14.0
104828,81104,34780,400.0,2024-06-17,16.0
104830,81169,31524,305.5,2024-04-10,12.22
104831,80504,32390,5.5,2020-04-09,0.22
104832,81193,32136,355.5,2015-12-12,14.22
104833,80824,34004,3055.5,2021-07-27,122.22
104834,81527,32750,5.5,2022-05-04,0.22
104835,80373,32382,30005.5,2015-11-23,1200.22
104836,80378,32433,3000.0,2014-12-14,120.0
104837,80450,32183,30350.0,2011-12-28,1214.0
104838,80953,34801,40000.0,2020-03-06,1600.0
104839,80097,32217,50.0,2014-05-23,2.0
104840,81916,32318,105.5,2013-02-04,4.22
104841,81104,34821,3000.0,2009-09-22,120.0
104842,81285,32845,3005.5,2014-08-06,120.22
104843,81863,33012,33000.0,2019-03-13,1320.0
104844,81708,34850,13050.0,2012-10-26,522.0
104845,81236,31327,10305.5,2012-03-21,412.22
104846,81046,32253,30000.0,2019-11-15,1200.0
104847,80461,32000,70000.0,2024-01-10,2800.0
104848,80814,32148,5.5,2024-10-09,0.22
104849,80031,30187,40300.0,2013-03-04,1612.0
104850,80611,30707,30350.0,2021-11-06,1214.0
104851,80769,33875,30050.0,2012-11-29,1202.0
104852,81237,32113,30100.0,2016-02-23,1204.0
104853,81724,33216,3300.0,2017-03-21,132.0
104854,80562,30899,50.0,2015-07-26,2.0
104855,81965,34539,30000.0,2014-09-10,1200.0
104856,80296,30731,10000.0,2018-12-31,400.0
104857,81924,30995,40000.0,2020-04-16,1600.0
104858,80611,31283,300.0,2012-02-01,12.0
104859,81841,32771,3000.0,2017-02-16,120.0
104860,80042,32390,305.5,2020-04-22,12.22
104861,81901,32671,16000.0,2021-12-09,640.0
104862,81383,33081,3005.5,2016-11-16,120.22
104863,80648,33061,30000.0,2023-05-09,1200.0
104864,80656,31653,33050.0,2010-07-11,1322.0
104865,81398,33030,30055.5,2021-12-14,1202.22
104866,81636,32255,33300.0,2009-04-10,1332.0
104867,81124,30428,6005.5,2012-10-10,240.22
104868,81858,34009,305.5,2018-01-03,12.22
104869,80634,31199,30005.5,2012-03-02,1200.22
104870,80752,30649,3300.0,2021-08-16,132.0
104871,80725,32661,33000.0,2016-08-17,1320.0
104872,80996,33810,300.0,2010-11-13,12.0
104873,81972,31992,50.0,2009-03-04,2.0
104874,81464,33217,13000.0,2017-07-09,520.0
104875,81349,33173,30350.0,2012-09-22,1214.0
104877,81752,33959,30005.5,2010-10-01,1200.22
104878,81706,31602,30000.0,2018-04-16,1200.0
104879,80278,30769,30305.5,2009-10-10,1212.22
104880,81129,32198,33000.0,2023-04-18,1320.0
104881,81652,33606,13000.0,2021-01-25,520.0
104882,80281,32485,30000.0,2013-11-02,1200.0
104883,81524,33380,350.0,2022-01-10,14.0
104884,80035,30357,30300.0,2019-03-28,1212.0
104885,80682,30119,61.0,2013-01-03,2.44
104886,81233,31544,30300.0,2022-12-20,1212.0
104887,81925,31858,3000.0,2023-08-02,120.0
104888,80445,34929,33000.0,2009-04-16,1320.0
104889,80704,33096,50.0,2015-02-06,2.0
104890,81059,32656,30305.5,2014-12-19,1212.22
104891,81973,34543,90000.0,2017-10-11,3600.0
104892,81358,33830,60000.0,2023-09-24,2400.0
104893,80170,30071,10005.5,2023-05-13,400.22
104894,81647,34181,10000.0,2017-04-01,400.0
104895,81286,34407,33050.0,2019-08-28,1322.0
104896,81397,33285,3300.0,2020-12-26,132.0
104897,80475,30404,30300.0,2021-01-03,1212.0
104898,81419,31111,3000.0,2017-02-16,120.0
104899,80631,31342,10005.5,2013-09-12,400.22
104900,81584,30586,30050.0,2020-12-20,1202.0
104901,80679,33406,60300.0,2017-06-28,2412.0
104902,81315,32176,311.0,2022-05-21,12.44
104903,80781,33282,70000.0,2017-06-09,2800.0
104904,80103,30237,60050.0,2023-09-25,2402.0
104905,81923,34616,100.0,2020-08-08,4.0
104906,81057,31772,13050.0,2023-11-05,522.0
104907,81316,33902,30000.0,2017-07-26,1200.0
104908,81959,34583,3350.0,2010-10-26,134.0
104909,80933,34611,13300.0,2023-01-19,532.0
104910,81667,34322,105.5,2024-06-08,4.22
104911,81911,30172,33300.0,2018-06-17,1332.0
104912,81340,32963,300.0,2016-04-16,12.0
104913,81690,33906,61.0,2019-10-14,2.44
104914,80287,33399,10050.0,2017-12-12,402.0
104915,80376,31380,3005.5,2015-05-03,120.22
104916,81734,34438,10000.0,2009-08-19,400.0
104917,81751,32484,350.0,2013-02-26,14.0
104918,80521,30538,10350.0,2013-05-24,414.0
104920,80133,32014,3011.0,2012-05-24,120.44
104921,80457,32199,33005.5,2018-11-01,1320.22
104923,80942,34490,10000.0,2022-07-30,400.0
104924,81729,33039,33005.5,2010-10-15,1320.22
104925,80394,31212,30000.0,2024-01-29,1200.0
104926,81352,30689,355.5,2010-04-12,14.22
104927,81155,34485,5.5,2016-08-09,0.22
104928,80574,30627,43000.0,2021-06-22,1720.0
104929,80158,34965,33300.0,2019-03-22,1332.0
104930,81586,34950,3050.0,2015-05-29,122.0
104931,81060,30771,50.0,2023-09-11,2.0
104932,80057,33165,50000.0,2016-04-12,2000.0
104933,80285,31079,50.0,2009-07-16,2.0
104935,80625,30618,40000.0,2019-01-07,1600.0
104936,81803,30431,6000.0,2015-02-22,240.0
104937,81622,31478,6050.0,2012-07-02,242.0
104938,80905,30243,60050.0,2024-06-10,2402.0
104939,80896,30618,30050.0,2012-03-25,1202.0
104941,81666,34934,20000.0,2022-01-09,800.0
104942,80720,32575,60300.0,2009-11-13,2412.0
104943,80615,31964,350.0,2009-12-28,14.0
104944,80559,31239,300.0,2014-09-15,12.0
104945,80029,30291,10305.5,2024-10-13,412.22
104946,80311,30436,55.5,2021-03-22,2.22
104947,80451,33035,30000.0,2017-02-08,1200.0
104948,81646,32430,13000.0,2016-11-22,520.0
104949,80683,33834,55.5,2013-07-25,2.22
104950,80029,30407,900.0,2018-03-15,36.0
104951,80017,34817,50.0,2021-06-03,2.0
104952,81766,34280,100.0,2022-11-25,4.0
104953,81108,33910,3050.0,2023-11-07,122.0
104954,80446,33931,305.5,2020-03-16,12.22
104955,81817,31648,50.0,2013-04-20,2.0
104956,80126,33710,60050.0,2014-12-09,2402.0
104957,80930,31533,300.0,2024-01-17,12.0
104958,81229,32042,10300.0,2018-06-14,412.0
104959,81051,31295,300.0,2018-07-13,12.0
104960,80265,34472,30000.0,2013-12-27,1200.0
104961,81628,34800,13000.0,2024-02-23,520.0
104962,81806,32744,10350.0,2010-02-07,414.0
104963,81030,32019,10000.0,2019-05-12,400.0
104964,80520,30493,10000.0,2020-04-18,400.0
104965,81511,30236,3000.0,2023-11-07,120.0
104966,80727,30604,10050.0,2011-05-07,402.0
104967,81759,33212,30000.0,2010-06-14,1200.0
104968,81913,34414,100.0,2015-09-13,4.0
104969,81334,32741,355.5,2009-08-24,14.22
104970,80139,33751,40000.0,2021-07-01,1600.0
104971,81803,32824,40050.0,2013-09-07,1602.0
104972,81388,33654,10050.0,2011-05-23,402.0
104973,80305,30541,30000.0,2024-08-06,1200.0
104974,80660,32145,6000.0,2022-10-07,240.0
104975,81481,32492,60000.0,2024-10-15,2400.0
104976,81433,31981,300.0,2017-02-21,12.0
104977,81796,30057,50.0,2016-10-16,2.0
104978,80440,30845,60000.0,2021-08-17,2400.0
104979,80294,34025,600.0,2022-12-09,24.0
104980,80661,31628,13050.0,2016-07-20,522.0
104981,80288,31724,16000.0,2013-03-13,640.0
104982,80114,32522,30350.0,2023-02-17,1214.0
104983,81810,30732,33300.0,2013-04-25,1332.0
104984,80786,33632,10005.5,2020-11-30,400.22
104985,80167,33142,10600.0,2019-12-24,424.0
104986,80196,33845,5.5,2022-02-26,0.22
104987,80151,34801,40050.0,2019-02-02,1602.0
104988,81534,34519,10000.0,2022-03-13,400.0
104989,81185,33988,300.0,2019-08-10,12.0
104990,80080,31447,3300.0,2009-07-03,132.0
104991,80532,32896,30055.5,2011-10-24,1202.22
104992,80364,34584,600.0,2018-04-20,24.0
104993,80448,30410,6300.0,2010-02-13,252.0
104994,81510,33088,55.5,2014-01-25,2.22
104995,81543,32556,61.0,2014-07-14,2.44
104996,81699,33696,30000.0,2023-12-20,1200.0
104997,80243,32688,55.5,2013-01-15,2.22
104998,81615,31845,55.5,2017-01-30,2.22
104999,80696,33469,355.5,2016-06-26,14.22
105000,81619,33884,5.5,2014-10-02,0.22
105001,80578,30501,13000.0,2016-06-13,520.0
105002,81034,34504,40000.0,2017-06-02,1600.0
105003,80509,30556,30300.0,2011-08-25,1212.0
105004,80417,30137,3000.0,2013-04-15,120.0
105005,80325,30274,350.0,2012-07-21,14.0
105006,80970,31100,30050.0,2009-02-13,1202.0
105008,81963,33145,10350.0,2015-05-10,414.0
105009,81418,33791,10000.0,2010-03-04,400.0
105010,80139,30107,3055.5,2015-08-28,122.22
105011,80331,31638,40300.0,2018-06-25,1612.0
105012,81891,30244,10000.0,2012-01-09,400.0
105013,81441,30645,3305.5,2020-04-10,132.22
105014,81595,33749,10100.0,2009-08-06,404.0
105015,80839,33446,13000.0,2015-02-10,520.0
105016,81018,32647,300.0,2014-04-29,12.0
105017,80519,34343,20005.5,2014-12-08,800.22
105018,80265,32963,33050.0,2017-04-15,1322.0
105019,81195,30424,30350.0,2012-07-14,1214.0
105020,80600,30309,50.0,2013-06-28,2.0
105021,81185,33302,300.0,2018-03-03,12.0
105022,80547,31378,13000.0,2016-05-13,520.0
105023,81713,31733,50.0,2014-09-22,2.0
105024,81133,31238,305.5,2009-01-31,12.22
105025,80919,34419,23000.0,2012-01-09,920.0
105026,81882,31120,13005.5,2024-10-05,520.22
105027,80179,34506,20050.0,2009-11-25,802.0
105028,81619,31460,350.0,2016-09-01,14.0
105029,81142,32229,3000.0,2020-12-29,120.0
105030,80444,34886,33000.0,2009-03-07,1320.0
105031,80547,32460,10000.0,2014-03-31,400.0
105032,81252,32594,3050.0,2012-10-13,122.0
105033,80631,30161,5.5,2013-03-06,0.22
105034,81571,34662,33300.0,2014-03-16,1332.0
105035,81692,30402,10000.0,2021-06-14,400.0
105036,81837,33168,13000.0,2024-07-27,520.0
105037,81940,32180,13300.0,2017-11-04,532.0
105038,80305,30911,10050.0,2011-04-19,402.0
105039,81407,33394,10050.0,2013-04-15,402.0
105040,80941,32752,13300.0,2008-12-30,532.0
105041,80127,31153,11.0,2014-10-25,0.44
105042,80963,30060,3000.0,2023-05-23,120.0
105043,81967,30884,30000.0,2017-10-13,1200.0
105046,81260,34533,3005.5,2011-06-04,120.22
105047,80202,34638,3000.0,2012-02-13,120.0
105048,80555,31085,10055.5,2016-10-11,402.22
105049,81195,34299,5.5,2020-03-17,0.22
105050,80351,33180,40000.0,2016-04-05,1600.0
105051,80399,30084,10350.0,2023-02-28,414.0
105052,80173,33150,16000.0,2020-03-29,640.0
105053,81605,34601,60050.0,2013-02-26,2402.0
105054,80957,34053,10055.5,2024-02-12,402.22
105055,80509,32763,43000.0,2019-10-01,1720.0
105056,80970,34702,350.0,2019-04-21,14.0
105057,81661,31533,300.0,2010-01-03,12.0
105058,80134,34616,311.0,2012-11-07,12.44
105059,81026,32756,350.0,2009-11-08,14.0
105060,81545,31850,30050.0,2018-04-27,1202.0
105061,80330,30913,5.5,2014-06-04,0.22
105062,81191,33702,10100.0,2009-03-12,404.0
105063,81024,33171,3005.5,2015-12-25,120.22
105064,80062,31608,3300.0,2022-11-16,132.0
105065,81652,32030,30005.5,2018-09-29,1200.22
105066,81195,33541,30005.5,2012-08-13,1200.22
105067,80971,33768,40005.5,2021-08-17,1600.22
105068,80214,34416,300.0,2011-11-09,12.0
105069,80143,30998,60050.0,2009-12-10,2402.0
105070,81449,34698,10000.0,2020-01-04,400.0
105071,80461,34550,10005.5,2022-12-10,400.22
105072,80775,33582,10000.0,2012-01-22,400.0
105073,80178,34906,5.5,2011-07-24,0.22
105074,81104,33411,300.0,2022-07-07,12.0
105075,81805,32043,30000.0,2012-11-06,1200.0
105076,81733,33925,40000.0,2022-12-22,1600.0
105077,80024,31401,30300.0,2018-12-05,1212.0
105078,81984,32756,30000.0,2024-03-06,1200.0
105079,81482,33580,30000.0,2012-08-09,1200.0
105080,81454,34727,30000.0,2018-06-26,1200.0
105081,80257,31690,3300.0,2010-02-04,132.0
105082,80912,31572,3000.0,2015-05-24,120.0
105083,81622,30533,13300.0,2015-09-27,532.0
105084,81986,33936,300.0,2022-06-22,12.0
105085,80853,30422,305.5,2022-12-01,12.22
105086,81983,33913,30000.0,2019-03-05,1200.0
105087,80072,34529,10350.0,2019-05-10,414.0
105088,81322,32398,6300.0,2012-11-18,252.0
105089,81328,30302,50.0,2019-12-18,2.0
105090,81133,31178,350.0,2024-08-08,14.0
105091,80590,30114,3350.0,2013-12-21,134.0
105092,81656,31720,305.5,2009-05-10,12.22
105093,81451,31025,5.5,2022-12-19,0.22
105094,80600,30297,3100.0,2018-02-03,124.0
105095,81042,33051,10000.0,2012-06-06,400.0
105096,81553,31718,100.0,2021-10-31,4.0
105097,81045,31481,30005.5,2020-01-12,1200.22
105098,81571,31470,5.5,2011-07-11,0.22
105099,80187,31172,3000.0,2015-11-26,120.0
105100,81611,30799,90000.0,2017-08-20,3600.0
105101,80057,30809,33050.0,2013-10-30,1322.0
105102,81705,32332,30000.0,2023-08-03,1200.0
105103,81232,33164,50.0,2021-11-05,2.0
105104,81371,32581,50.0,2016-01-10,2.0
105105,80193,34450,50.0,2023-11-05,2.0
105106,80760,33690,10305.5,2024-05-22,412.22
105107,81058,30767,10000.0,2018-02-21,400.0
105108,81083,32516,30000.0,2009-01-11,1200.0
105109,81146,33927,63000.0,2021-10-08,2520.0
105110,80177,30374,13050.0,2014-10-27,522.0
105111,81313,31215,5.5,2021-07-27,0.22
105112,80811,31762,3600.0,2023-12-08,144.0
105113,80277,31045,311.0,2022-03-01,12.44
105114,80448,31170,355.5,2012-09-15,14.22
105115,81607,34208,10000.0,2009-08-25,400.0
105116,80443,30389,10000.0,2013-06-21,400.0
105117,81580,31501,61.0,2009-10-16,2.44
105118,80149,30123,300.0,2022-11-27,12.0
105119,80550,32219,3300.0,2013-01-19,132.0
105120,81321,34456,3350.0,2013-07-19,134.0
105121,81299,32712,11.0,2019-05-06,0.44
105122,80423,31025,30000.0,2014-01-21,1200.0
105123,80649,32776,30005.5,2023-08-15,1200.22
105124,80340,34152,300.0,2018-07-26,12.0
105125,80520,30386,605.5,2009-12-10,24.22
105126,81107,32308,10000.0,2009-05-02,400.0
105127,81841,31050,300.0,2022-07-09,12.0
105128,81169,34171,13050.0,2015-06-07,522.0
105129,81994,32488,650.0,2011-12-05,26.0
105130,81484,34219,10000.0,2020-03-16,400.0
105131,80778,32209,3000.0,2008-12-16,120.0
105132,81366,30245,50.0,2024-11-10,2.0
105133,81385,32250,40000.0,2024-06-22,1600.0
105134,80665,32140,10011.0,2013-09-20,400.44
105135,80280,31278,61.0,2024-01-21,2.44
105136,80150,33985,30050.0,2023-11-06,1202.0
105137,80112,33603,55.5,2020-04-23,2.22
105138,81050,34680,33300.0,2016-02-17,1332.0
105139,81633,31400,20000.0,2009-05-03,800.0
105140,81941,32599,350.0,2008-12-09,14.0
105141,81332,31972,40000.0,2014-06-17,1600.0
105142,80259,30876,10000.0,2023-06-30,400.0
105143,80334,32112,30300.0,2014-12-04,1212.0
105144,81430,34616,10300.0,2011-03-10,412.0
105145,80560,31805,40050.0,2022-11-17,1602.0
105146,80418,34146,3005.5,2021-06-21,120.22
105147,81457,33513,3000.0,2019-05-29,120.0
105148,80298,33769,10055.5,2011-01-15,402.22
105149,81059,34271,3300.0,2022-11-18,132.0
105150,80410,30088,40000.0,2022-08-27,1600.0
105151,80888,33313,20000.0,2015-04-07,800.0
105152,81697,33177,30000.0,2022-05-18,1200.0
105153,80206,31333,50.0,2017-09-13,2.0
105154,81833,30759,3350.0,2015-08-02,134.0
105155,80245,33774,43000.0,2023-03-08,1720.0
105156,80673,32430,3000.0,2017-03-20,120.0
105157,80584,31512,13300.0,2024-06-13,532.0
105158,80986,32118,300.0,2024-06-17,12.0
105159,80995,30481,30000.0,2021-12-07,1200.0
105160,81080,34823,20000.0,2023-08-25,800.0
105161,81145,30387,30055.5,2010-03-20,1202.22
105162,81546,32178,3305.5,2024-03-14,132.22
105163,80813,34870,33000.0,2019-06-15,1320.0
105164,80860,34201,10350.0,2009-02-26,414.0
105165,80597,31888,3050.0,2016-03-31,122.0
105166,81504,33817,33005.5,2014-02-04,1320.22
105167,80782,30347,10000.0,2022-02-20,400.0
105168,81090,33657,350.0,2019-08-17,14.0
105169,81184,34446,300.0,2024-02-18,12.0
105170,80886,34466,605.5,2023-12-05,24.22
105171,81152,32872,311.0,2013-07-19,12.44
105172,81200,34397,30000.0,2024-08-18,1200.0
105173,80535,31595,40050.0,2012-04-27,1602.0
105174,80142,32907,33000.0,2017-03-26,1320.0
105175,81203,33127,30005.5,2011-10-29,1200.22
105176,81135,33632,50.0,2022-09-26,2.0
105177,80126,34262,10000.0,2009-10-29,400.0
105178,81838,34998,5.5,2023-11-06,0.22
105179,80666,32877,3000.0,2018-07-21,120.0
105180,80916,31638,5.5,2009-12-02,0.22
105181,81948,32126,350.0,2013-01-15,14.0
105182,80976,32925,3300.0,2020-11-04,132.0
105183,81024,33883,30055.5,2023-12-14,1202.22
105184,81848,32872,10005.5,2023-08-05,400.22
105185,80415,34986,300.0,2013-09-26,12.0
105186,80044,31807,6005.5,2017-03-28,240.22
105187,81093,33109,20300.0,2010-03-30,812.0
105188,80296,34346,50.0,2016-02-19,2.0
105189,81671,32460,50.0,2016-05-17,2.0
105190,81803,31542,5.5,2017-02-24,0.22
105192,81959,30031,13050.0,2024-10-22,522.0
105193,80279,32049,300.0,2019-06-29,12.0
105194,80623,31634,10300.0,2018-06-15,412.0
105195,81524,33808,30000.0,2021-03-10,1200.0
105196,80375,30842,60000.0,2013-09-20,2400.0
105197,80559,32991,16000.0,2024-03-06,640.0
105198,81337,31400,300.0,2021-07-07,12.0
105199,81575,34308,300.0,2023-12-17,12.0
105200,81598,31884,350.0,2023-05-11,14.0
105201,80593,32247,400.0,2011-06-25,16.0
105202,80338,31902,10000.0,2024-02-01,400.0
105203,81821,30734,3005.5,2012-09-24,120.22
105204,80648,34163,10305.5,2013-12-02,412.22
105206,80373,31189,5.5,2015-07-28,0.22
105207,80537,30287,355.5,2013-06-09,14.22
105208,80389,31961,11.0,2021-01-04,0.44
105209,80181,33422,50.0,2021-10-03,2.0
105210,81785,31867,10350.0,2023-06-15,414.0
105211,80079,32830,33300.0,2014-05-18,1332.0
105212,80689,34690,3050.0,2010-04-10,122.0
105213,81410,34328,33000.0,2022-03-07,1320.0
105214,81810,30439,33050.0,2020-03-21,1322.0
105215,80679,30656,23000.0,2017-03-15,920.0
105216,81079,30907,300.0,2021-05-16,12.0
105217,81679,30137,40005.5,2013-01-07,1600.22
105218,81001,31391,50.0,2011-12-03,2.0
