id,id_venda,id_produto,preco_produto,quantidade
30514571068006,104251,398,10000.0,4
46027735336248,104251,3032,50.0,3
29585754698040,104252,3,30000.0,4
92080366994178,104253,3032,50.0,4
10646877857210,104254,3032,50.0,3
95122429411738,104254,3,30000.0,4
77548321026704,104255,3032,50.0,3
16281384878763,104255,34,5.5,4
78023755317809,104256,3032,50.0,3
85520875120539,104256,3,30000.0,3
37476487463890,104257,3032,50.0,3
49407680776736,104257,34,5.5,4
22226273587873,104257,398,10000.0,2
92474333909376,104258,303,300.0,3
39968357365343,104258,398,10000.0,1
96227789709799,104258,398,10000.0,2
58854999811283,104259,34,5.5,5
70656938950458,104259,303,300.0,5
87376480548845,104260,234,3000.0,3
72659926468085,104260,34,5.5,5
86206915361767,104260,234,3000.0,1
42397283792599,104261,234,3000.0,4
18366355887430,104261,303,300.0,2
56156739841211,104261,234,3000.0,3
85151895966849,104262,303,300.0,2
57254665832080,104263,398,10000.0,5
15377887306463,104264,3,30000.0,1
48396776180077,104264,303,300.0,3
92814316700986,104265,398,10000.0,2
47605314166773,104266,398,10000.0,3
77038512950925,104266,398,10000.0,2
39582904733047,104266,3,30000.0,4
90382665120534,104267,398,10000.0,4
444419664184,104268,398,10000.0,3
7246924660803,104268,3032,50.0,5
31373849059824,104268,303,300.0,3
41966408162285,104269,34,5.5,1
73418137130478,104270,3,30000.0,2
25757795960099,104271,303,300.0,2
46268922501795,104271,34,5.5,1
47468613665327,104273,3032,50.0,5
90762698452438,104273,303,300.0,5
77566639679302,104273,234,3000.0,4
79909143000726,104274,234,3000.0,5
94393717700239,104274,34,5.5,3
79524995867428,104275,303,300.0,5
80714695458224,104275,3,30000.0,1
82214751296373,104276,303,300.0,3
98379426444871,104276,398,10000.0,1
64816719017319,104276,3032,50.0,2
39948584485038,104277,398,10000.0,4
72763110741991,104277,398,10000.0,2
33211105335604,104278,234,3000.0,2
87093236363207,104279,3032,50.0,4
77424851689498,104279,234,3000.0,4
57389590597853,104280,3032,50.0,3
6913017505574,104280,398,10000.0,5
64058960018174,104281,303,300.0,2
81887266638851,104281,3,30000.0,5
21573926205938,104282,303,300.0,5
47437722990705,104282,234,3000.0,1
72625965995508,104283,3032,50.0,5
17300437337528,104284,303,300.0,2
15056172466624,104284,3,30000.0,5
40669157723807,104285,398,10000.0,5
18351047785074,104285,234,3000.0,4
32174748481254,104285,3032,50.0,5
10625415323926,104286,3,30000.0,4
69005336860397,104286,303,300.0,2
93675461963014,104286,34,5.5,1
28294716449215,104287,3032,50.0,5
76571727897756,104287,3032,50.0,5
56518838227475,104288,303,300.0,3
39491161268370,104289,3032,50.0,3
34678611751899,104289,398,10000.0,3
17408164202457,104289,234,3000.0,4
68691976692366,104290,3,30000.0,2
28074045948286,104290,398,10000.0,4
43233641966805,104291,398,10000.0,1
7538906806745,104292,234,3000.0,3
77289766205495,104292,398,10000.0,4
97983835432477,104293,3032,50.0,1
74112302720442,104293,3,30000.0,3
15942586946044,104294,303,300.0,2
90297423895053,104294,3032,50.0,3
46989934048474,104295,303,300.0,4
21504043467012,104295,234,3000.0,4
42464154777076,104296,3032,50.0,4
4769856768529,104297,3,30000.0,1
59943580045150,104297,3032,50.0,5
6261663745046,104298,234,3000.0,4
58229703882655,104298,398,10000.0,5
78189851508501,104299,3,30000.0,2
6015861430302,104299,234,3000.0,4
46543747034605,104300,3,30000.0,4
73274218799340,104301,303,300.0,3
34018567482454,104301,398,10000.0,1
51283745313322,104302,3,30000.0,1
85055239791941,104302,3,30000.0,1
59512841794343,104302,3,30000.0,3
29424050261522,104303,3032,50.0,5
24019400846248,104304,3,30000.0,5
31428930911535,104304,398,10000.0,1
15917365607684,104304,3032,50.0,4
15874017353430,104305,3032,50.0,1
55757785838587,104305,3032,50.0,1
27690684934610,104306,3032,50.0,2
66783116430034,104307,398,10000.0,4
3782233107579,104308,398,10000.0,4
81131921000735,104308,303,300.0,2
64256917483886,104308,3,30000.0,3
17262149820466,104309,303,300.0,5
19607103857939,104310,398,10000.0,3
38027548245414,104310,303,300.0,3
78156808896244,104311,234,3000.0,1
76387644896707,104312,34,5.5,3
71702220386399,104313,303,300.0,1
87522158044348,104313,3,30000.0,3
85116350781038,104314,3,30000.0,3
61416015514695,104314,303,300.0,4
19170796240262,104315,303,300.0,1
12582207553429,104315,234,3000.0,2
30201278292842,104315,234,3000.0,4
82371415516854,104316,3032,50.0,4
74122480664133,104316,34,5.5,1
79391168638297,104316,34,5.5,5
82674314581037,104317,3,30000.0,4
12735954646784,104317,398,10000.0,3
57625833475334,104317,3032,50.0,1
88226482792312,104318,303,300.0,3
25561643670594,104318,303,300.0,1
50716656489810,104319,3032,50.0,3
45564574973217,104319,234,3000.0,4
74529631170962,104319,3,30000.0,5
41434688194255,104320,3032,50.0,2
68559209944051,104321,398,10000.0,3
96548565416342,104322,3032,50.0,5
38962296324362,104323,3032,50.0,3
42426330841119,104323,398,10000.0,2
63737951993494,104324,3032,50.0,5
10540919742973,104325,303,300.0,4
71900672695638,104326,398,10000.0,1
57291741555670,104326,234,3000.0,1
96423985483884,104326,34,5.5,1
37087869238939,104327,398,10000.0,1
86361948593338,104327,3032,50.0,2
36143532298936,104328,398,10000.0,1
82585984185500,104328,3032,50.0,5
91516771060196,104328,234,3000.0,2
91130961159323,104329,3032,50.0,4
51293069971678,104329,3032,50.0,4
61161984790099,104329,3,30000.0,5
9032116322862,104330,303,300.0,5
75783380790553,104330,3,30000.0,5
95869538930172,104331,3032,50.0,1
19122235728131,104331,34,5.5,1
65425773099009,104331,234,3000.0,5
11327601810982,104332,3,30000.0,5
71459285935488,104332,398,10000.0,4
40640777603685,104333,234,3000.0,3
4454081330166,104334,303,300.0,1
29124215968584,104334,234,3000.0,4
18984021575985,104334,303,300.0,1
59291828627552,104335,34,5.5,3
28930017058518,104335,3,30000.0,1
39740814203383,104336,398,10000.0,1
55201720443944,104337,398,10000.0,3
65273997495369,104337,398,10000.0,1
2272439490144,104338,3032,50.0,1
23120057672681,104339,398,10000.0,2
38189357009568,104339,3032,50.0,2
24097095715092,104340,34,5.5,3
4571494133223,104340,34,5.5,1
95287203771474,104340,3032,50.0,4
39801228449069,104341,3032,50.0,4
37659185652550,104342,234,3000.0,3
60174991717086,104342,398,10000.0,2
27213853442348,104343,3032,50.0,1
2458888684693,104343,34,5.5,2
1014518777961,104344,3,30000.0,4
88199037382965,104344,398,10000.0,2
35239290660921,104344,3,30000.0,2
14210862667492,104345,3,30000.0,3
77563194157717,104346,3032,50.0,1
24442930194378,104347,303,300.0,3
82236463605789,104348,234,3000.0,2
47465247186820,104348,234,3000.0,4
50896398258008,104350,303,300.0,4
54748611886299,104351,398,10000.0,1
47749866545710,104351,34,5.5,4
75254486525517,104352,303,300.0,1
49917428454607,104352,3,30000.0,4
62585349027093,104352,303,300.0,5
51894455752998,104353,398,10000.0,4
38873072519899,104354,303,300.0,2
55312430701400,104355,34,5.5,4
85480429488067,104356,3,30000.0,1
37038061190239,104356,3,30000.0,3
61156168351250,104357,34,5.5,2
34943560705564,104357,3032,50.0,4
3314670171835,104357,234,3000.0,1
90444967808227,104358,303,300.0,5
71721530841298,104359,234,3000.0,5
22213119931012,104359,398,10000.0,2
62256789256462,104360,3,30000.0,3
38716989335418,104360,398,10000.0,1
12677732847498,104361,3032,50.0,3
87128219045886,104362,234,3000.0,1
55719007757703,104362,3032,50.0,4
85534524465994,104362,398,10000.0,4
11426867743450,104363,3032,50.0,3
67678416851481,104363,398,10000.0,5
78273282247335,104364,398,10000.0,3
95057501000596,104364,3032,50.0,5
34167121528030,104365,34,5.5,1
57878947259389,104366,398,10000.0,3
34139902342687,104366,34,5.5,4
44800584604719,104367,3,30000.0,2
60154287400102,104367,3032,50.0,5
36060633941676,104368,234,3000.0,5
3767835612213,104368,3032,50.0,2
45906837013203,104368,3032,50.0,2
90517546128915,104369,303,300.0,4
99161170161106,104369,303,300.0,4
4739792560698,104370,398,10000.0,3
50104282025689,104371,303,300.0,2
60159449820913,104371,3032,50.0,5
22334041047263,104371,398,10000.0,4
63635487489108,104372,234,3000.0,1
73863231408962,104373,398,10000.0,5
24526126430791,104374,3032,50.0,4
90985073519324,104374,3,30000.0,2
1631548063578,104374,303,300.0,5
20515693007463,104375,398,10000.0,3
73045491137336,104375,34,5.5,3
29658827223501,104375,3,30000.0,3
6394439203538,104376,3032,50.0,3
90614142700725,104376,3,30000.0,4
11055623613805,104378,3,30000.0,4
35288726809163,104378,3032,50.0,2
97554486966044,104378,3032,50.0,5
69907691590300,104379,34,5.5,2
495127512415,104379,398,10000.0,4
85131913056728,104380,3,30000.0,5
15346442358784,104380,34,5.5,3
35178842258390,104381,3,30000.0,4
73693932928063,104381,303,300.0,4
43722190857555,104381,3,30000.0,2
56111684491457,104382,3032,50.0,5
57045633964517,104382,3032,50.0,1
89138726255579,104383,398,10000.0,2
83029800024921,104384,234,3000.0,4
83923010098748,104384,34,5.5,4
59488971206903,104384,3,30000.0,4
78838649774789,104385,303,300.0,4
90987498228855,104385,398,10000.0,3
70440372692214,104385,3,30000.0,1
44699607114347,104386,3032,50.0,1
45221770235691,104386,398,10000.0,1
84097245312436,104386,3032,50.0,4
1698614128428,104387,303,300.0,5
59955284966723,104388,3,30000.0,5
74540439826587,104389,398,10000.0,4
43626702374300,104390,398,10000.0,4
52205765833253,104390,398,10000.0,5
87086099968217,104391,34,5.5,2
66245471064160,104391,234,3000.0,1
25111793441572,104392,398,10000.0,2
26794831890092,104392,234,3000.0,1
79013040687302,104392,398,10000.0,4
91482551998327,104393,3032,50.0,1
83461420596206,104393,3032,50.0,3
20129572390898,104394,234,3000.0,3
63134451991026,104394,234,3000.0,2
39208888518758,104394,303,300.0,5
57669032961132,104395,3032,50.0,3
21669804725918,104396,234,3000.0,2
55919848469273,104396,398,10000.0,4
11056417954400,104397,398,10000.0,3
39727566788498,104398,3,30000.0,4
8007739844202,104398,398,10000.0,5
94745384645127,104399,34,5.5,2
82968369198647,104399,3032,50.0,1
61581326951097,104400,34,5.5,2
59239458625051,104400,3,30000.0,3
78824100675121,104400,3,30000.0,3
10442037934039,104401,3032,50.0,1
87488428392713,104402,3,30000.0,5
46691608287368,104402,303,300.0,2
50857522259892,104403,398,10000.0,1
78974395720790,104403,234,3000.0,1
88725012076567,104403,3032,50.0,2
35538945976991,104404,34,5.5,2
68617898837442,104404,34,5.5,3
63350892662373,104404,303,300.0,3
48724742285211,104405,3,30000.0,2
81146727810769,104406,3032,50.0,2
32041034856767,104406,398,10000.0,3
95006533693500,104406,234,3000.0,2
50212681194342,104407,3032,50.0,4
28095129484564,104407,34,5.5,4
8496434430133,104408,303,300.0,5
62745764032463,104408,303,300.0,4
7717780464275,104408,3,30000.0,2
12459995486464,104409,3032,50.0,1
31063450139278,104410,398,10000.0,4
76369191885748,104410,3,30000.0,5
97242814638708,104410,303,300.0,1
18483400658157,104411,234,3000.0,4
42022180104445,104411,34,5.5,3
85088170426172,104412,3,30000.0,2
11188392153544,104412,34,5.5,1
46320926477502,104412,3032,50.0,5
58338967227880,104413,398,10000.0,2
27468569717153,104413,3,30000.0,4
65690103979323,104414,398,10000.0,5
95794197846819,104415,303,300.0,1
55464333659752,104415,303,300.0,3
59637878774201,104415,234,3000.0,2
8804129344946,104416,398,10000.0,2
28026682055662,104417,398,10000.0,5
20112860187367,104418,3032,50.0,4
37225315027472,104418,3032,50.0,1
99629869934100,104419,3,30000.0,3
25486389047782,104420,3032,50.0,4
7402814131330,104420,303,300.0,3
17003433451223,104420,234,3000.0,2
79752430769203,104421,3032,50.0,3
6328305910779,104422,3032,50.0,2
80180273113860,104423,234,3000.0,5
53350482293507,104423,3032,50.0,2
53384790196781,104423,34,5.5,1
71817222672787,104424,303,300.0,1
42769192049001,104425,234,3000.0,3
22117019980120,104425,303,300.0,3
26745689367623,104426,3,30000.0,3
33932110058539,104427,3,30000.0,2
50242078030184,104427,234,3000.0,5
25755363121184,104427,303,300.0,2
18721474403912,104428,234,3000.0,5
79965352628421,104428,234,3000.0,1
44643576315302,104429,3,30000.0,5
94820018294544,104429,34,5.5,3
2473957807119,104429,398,10000.0,4
78108935585792,104430,303,300.0,1
65483523658121,104432,3,30000.0,1
27556267118398,104432,34,5.5,4
88406494489262,104433,234,3000.0,2
69480786297603,104433,34,5.5,1
6660452916331,104433,398,10000.0,2
39512656646412,104434,398,10000.0,3
59952637088783,104434,3,30000.0,1
59224256725729,104435,3,30000.0,4
59907590306627,104435,398,10000.0,4
15519458950056,104435,234,3000.0,5
27304938629650,104436,34,5.5,2
63820717457113,104437,303,300.0,2
30085158673078,104438,3,30000.0,2
81457726873203,104438,34,5.5,4
26721364970026,104438,3,30000.0,4
79928897483587,104439,34,5.5,3
48378722078547,104440,34,5.5,2
24106235235873,104440,34,5.5,5
52050280418572,104441,234,3000.0,2
40235554995997,104441,34,5.5,5
89219107693196,104441,3,30000.0,3
24644461945742,104442,234,3000.0,5
37120482904392,104442,34,5.5,2
10450422748165,104443,234,3000.0,1
20125953514126,104443,398,10000.0,1
61189277888179,104444,3032,50.0,1
94800389907320,104445,34,5.5,4
33399295158210,104445,234,3000.0,1
53700354504735,104445,234,3000.0,5
92833969448775,104446,398,10000.0,3
94954480898100,104447,398,10000.0,1
7782670081073,104448,303,300.0,3
40715910993018,104448,234,3000.0,1
43277834438178,104449,3032,50.0,1
64239352849018,104450,3032,50.0,5
28640880711663,104451,303,300.0,3
57609038918109,104451,398,10000.0,5
68771680981216,104452,3,30000.0,2
78292261026496,104452,34,5.5,1
32384361179872,104452,398,10000.0,1
95222674390621,104453,3032,50.0,4
77015366941440,104453,3,30000.0,2
57409327709149,104453,3,30000.0,5
42119829357977,104454,3032,50.0,3
54403952814724,104454,34,5.5,5
21253149605427,104455,3032,50.0,5
92677527236767,104456,398,10000.0,1
9228357626636,104456,234,3000.0,1
55709301958067,104457,303,300.0,5
58154051700960,104457,234,3000.0,1
68619247751461,104457,3032,50.0,2
71476764708175,104458,3,30000.0,3
67230794045003,104458,34,5.5,3
85615024222911,104458,303,300.0,2
97179387920767,104459,303,300.0,2
46748247280771,104460,34,5.5,4
87688043113271,104460,34,5.5,1
6001798542255,104461,3,30000.0,3
52807174951016,104461,34,5.5,5
18440499362524,104462,34,5.5,1
24845670790145,104462,398,10000.0,4
53418833947339,104462,34,5.5,3
77334263422098,104463,34,5.5,3
4765073872602,104464,3032,50.0,4
60941687696613,104465,3,30000.0,2
61780798077316,104465,34,5.5,1
12041594441303,104465,3,30000.0,5
68865656270084,104466,398,10000.0,4
94432155291871,104466,3032,50.0,4
5958509640556,104466,398,10000.0,5
51362615842920,104467,3,30000.0,2
99300310551366,104467,3,30000.0,2
98153166283487,104467,3032,50.0,4
89398020768775,104468,3032,50.0,2
26205289972941,104469,303,300.0,5
88925767427441,104470,3,30000.0,5
97178804411295,104470,398,10000.0,3
56738075884879,104470,398,10000.0,5
88717682344723,104471,3,30000.0,5
66748911628427,104471,234,3000.0,1
48746272184349,104471,3,30000.0,1
69929816037203,104472,34,5.5,1
3176938925955,104473,303,300.0,1
52065934747829,104474,234,3000.0,5
47474785561435,104474,234,3000.0,2
61704299470907,104474,34,5.5,4
62689234376210,104475,3,30000.0,1
10052158771537,104476,398,10000.0,3
43109640034945,104476,34,5.5,1
97481428491267,104477,34,5.5,5
40465856200117,104477,234,3000.0,1
36203340840255,104477,3032,50.0,5
62771680737347,104478,398,10000.0,1
66319846256013,104479,3032,50.0,4
7157498931677,104479,398,10000.0,3
26682543811961,104479,3,30000.0,4
6926644403658,104480,303,300.0,4
59733677943341,104480,3032,50.0,1
93026849699897,104481,3,30000.0,4
32922450167792,104482,234,3000.0,3
88851025289483,104482,3,30000.0,3
20339309207482,104482,398,10000.0,2
3403829798598,104483,34,5.5,4
74029657236335,104483,3,30000.0,4
89386993281683,104484,398,10000.0,1
91881832468942,104484,398,10000.0,5
78237117897652,104485,34,5.5,5
72833529229278,104485,3032,50.0,3
16401652171856,104486,398,10000.0,5
54565020404461,104487,234,3000.0,4
93475337141744,104487,303,300.0,5
37859232385723,104487,234,3000.0,3
29145721113608,104488,234,3000.0,1
2868382445538,104490,34,5.5,1
61277084885190,104491,3,30000.0,5
66630099526059,104491,303,300.0,5
84841965763050,104491,234,3000.0,1
22938281430345,104492,34,5.5,1
47319747739312,104492,34,5.5,3
45162774451711,104492,3032,50.0,3
51114047796231,104493,3032,50.0,4
45255178655520,104493,234,3000.0,1
89803601359364,104493,34,5.5,5
69273996695273,104495,34,5.5,5
54241930550633,104495,3,30000.0,3
318335960176,104495,398,10000.0,2
62834833445327,104496,3,30000.0,1
67815652787336,104496,3032,50.0,3
13815858696421,104496,34,5.5,3
45917588450514,104497,398,10000.0,3
36940714510179,104497,234,3000.0,1
96076416646699,104498,3,30000.0,2
16663365845769,104499,34,5.5,5
90144765519787,104500,398,10000.0,5
82187374059112,104501,398,10000.0,3
90997193084626,104502,303,300.0,1
43423155322475,104503,3032,50.0,3
99331259753996,104503,398,10000.0,2
44141658036915,104503,398,10000.0,1
15535873179837,104504,234,3000.0,2
159770338046,104504,3,30000.0,5
96413978001447,104505,34,5.5,5
16623836633373,104505,303,300.0,4
21279731016252,104506,3,30000.0,5
19027280124814,104507,34,5.5,1
76660724924791,104507,303,300.0,4
57448903732515,104508,234,3000.0,4
9768193209301,104509,3,30000.0,3
15572471931883,104509,3032,50.0,5
65497999884878,104509,398,10000.0,5
26827195509913,104510,3032,50.0,2
43760173200849,104511,234,3000.0,2
75993239586532,104512,303,300.0,5
26796131240711,104512,3,30000.0,5
33997135913845,104513,34,5.5,5
73883781624358,104515,34,5.5,2
13185142684247,104515,303,300.0,5
2565879721764,104515,234,3000.0,3
64862381622156,104516,398,10000.0,1
56145349396895,104516,234,3000.0,1
30705957133180,104516,34,5.5,1
81185385248151,104517,234,3000.0,1
96658043142847,104518,3,30000.0,2
53204513832780,104519,3032,50.0,4
10411912377593,104519,34,5.5,3
36203114700133,104519,398,10000.0,4
94397765244898,104520,398,10000.0,5
67127811485902,104521,398,10000.0,4
31583985766445,104521,3,30000.0,4
58210050163987,104521,303,300.0,5
25289236171488,104522,234,3000.0,4
63035335720660,104522,303,300.0,4
1285833045843,104522,34,5.5,2
66738211966401,104523,303,300.0,1
590084535727,104523,3,30000.0,5
56488560440855,104524,398,10000.0,1
26081174143676,104524,3,30000.0,2
95706472453419,104524,234,3000.0,3
6066343221185,104525,3032,50.0,1
51601774637415,104525,234,3000.0,2
77282978934038,104526,34,5.5,1
47235501623839,104526,3,30000.0,2
12104153219867,104527,3032,50.0,1
84905283831560,104527,234,3000.0,5
93136792546694,104528,303,300.0,4
65451381914359,104529,3,30000.0,3
74651275776192,104529,234,3000.0,4
18284702652693,104529,34,5.5,1
58477897155267,104530,3,30000.0,1
79361928936293,104530,398,10000.0,2
87407736079823,104530,3,30000.0,4
57378919566059,104531,303,300.0,2
87927444584342,104532,3,30000.0,1
35079260635211,104532,303,300.0,2
88876154394843,104532,3,30000.0,1
30048227842850,104533,3032,50.0,3
84842272740493,104533,234,3000.0,1
53361505854299,104534,234,3000.0,5
64008721944938,104534,3,30000.0,1
26281396590803,104534,234,3000.0,5
62175366437738,104535,3,30000.0,2
9117498786239,104535,234,3000.0,5
10131807743048,104535,234,3000.0,1
74336936194812,104536,234,3000.0,2
39892103654088,104536,398,10000.0,4
84430085534325,104536,398,10000.0,4
68608482916912,104537,234,3000.0,2
49305551467612,104537,3,30000.0,3
92140357012173,104537,398,10000.0,4
37799516215473,104538,234,3000.0,1
96871325259373,104539,3032,50.0,1
47751736010651,104540,398,10000.0,1
7715938963992,104541,3032,50.0,2
47495473638868,104541,3032,50.0,4
73462703741884,104541,303,300.0,3
61523247093833,104542,398,10000.0,4
30425494940937,104543,303,300.0,5
442831236008,104543,34,5.5,2
42869054106755,104543,398,10000.0,3
21349420904289,104544,234,3000.0,2
46364452641598,104544,3032,50.0,4
77571554977668,104545,398,10000.0,3
99206700004047,104545,398,10000.0,1
53729380862503,104545,3,30000.0,1
25778557459494,104546,234,3000.0,5
23633775980044,104547,3032,50.0,3
25228797158441,104547,3032,50.0,3
73215724107836,104547,234,3000.0,2
91191093857671,104548,234,3000.0,1
65538882335884,104548,234,3000.0,4
84411359848195,104548,3032,50.0,4
35502703640920,104549,234,3000.0,3
6449302663003,104550,3032,50.0,2
76980034295495,104551,303,300.0,2
46514134322450,104551,34,5.5,4
74984587112917,104551,3,30000.0,4
56211539489173,104552,234,3000.0,5
85466865261231,104552,3,30000.0,5
23772158933291,104553,34,5.5,3
28655771129366,104553,34,5.5,2
38097793267950,104554,303,300.0,5
73967148361944,104554,234,3000.0,5
64932105595969,104554,3,30000.0,1
31802178806035,104555,234,3000.0,1
60942884532511,104555,234,3000.0,4
94078775922044,104555,34,5.5,5
72196564788607,104556,3,30000.0,1
3460481558762,104557,398,10000.0,4
92601305932560,104558,34,5.5,4
94814537210325,104559,303,300.0,4
75293357281675,104559,398,10000.0,1
46530200355169,104559,398,10000.0,3
95018296735586,104561,3032,50.0,5
8942803286289,104562,3,30000.0,1
78214582091227,104562,234,3000.0,4
14778262633035,104562,234,3000.0,5
73986785243939,104563,303,300.0,1
57807878877742,104563,234,3000.0,2
50758092685666,104563,234,3000.0,4
78492536609670,104564,398,10000.0,5
95362259290252,104564,303,300.0,2
44953784730267,104565,3,30000.0,1
46615372919223,104565,34,5.5,1
82016195896763,104566,3032,50.0,3
47146492482367,104566,398,10000.0,3
70714072360602,104566,3,30000.0,2
16923524997723,104567,398,10000.0,5
88400686991088,104567,303,300.0,5
60909996140733,104568,303,300.0,2
10511646196962,104568,3032,50.0,4
4391699266000,104569,34,5.5,1
2475048423391,104570,234,3000.0,4
34924580384530,104570,3,30000.0,5
68671797579675,104571,398,10000.0,2
87540455711905,104572,303,300.0,2
78452422041179,104573,3032,50.0,1
3025852761988,104574,234,3000.0,1
55311208986903,104574,3,30000.0,2
20094462073097,104574,3,30000.0,5
35389487739192,104575,3032,50.0,3
31191344723709,104575,3,30000.0,1
31701763958463,104576,3,30000.0,5
1405130294221,104576,303,300.0,3
41719853001648,104576,234,3000.0,3
91915915461186,104577,3,30000.0,2
7673083612217,104577,303,300.0,3
26241670760722,104577,3,30000.0,3
4865682158751,104578,3032,50.0,1
44234824638644,104580,234,3000.0,2
98974318976139,104580,34,5.5,3
37029973548857,104580,303,300.0,1
43381548039212,104581,398,10000.0,5
88200351532562,104581,398,10000.0,5
67789627665299,104581,303,300.0,3
4620824223719,104582,234,3000.0,5
84730690317128,104583,398,10000.0,4
91934007400212,104584,398,10000.0,3
25257014676868,104585,234,3000.0,1
42704843197213,104585,3,30000.0,1
21597468789793,104585,398,10000.0,2
17162459264355,104586,3,30000.0,2
19165184024913,104586,234,3000.0,1
13131865093244,104587,34,5.5,1
10803477789651,104588,234,3000.0,3
6600087987112,104588,3,30000.0,1
94024829995544,104588,3,30000.0,4
56558066977465,104589,34,5.5,3
46973392354414,104589,398,10000.0,4
63055569775902,104589,303,300.0,4
22370115983448,104590,398,10000.0,1
57126265244535,104590,398,10000.0,5
41162830842894,104591,398,10000.0,2
743183114701,104592,303,300.0,2
83401065793434,104593,234,3000.0,3
96745580975421,104594,34,5.5,4
17826005917042,104594,234,3000.0,3
95396807327598,104594,34,5.5,3
99735462155059,104595,303,300.0,1
92424652613124,104595,234,3000.0,1
40688729769612,104595,3032,50.0,4
46411058368817,104596,303,300.0,5
78134099700720,104596,398,10000.0,3
11791891269539,104596,3,30000.0,1
3439259579714,104597,34,5.5,2
23139364453411,104597,234,3000.0,5
18560359445721,104597,3032,50.0,2
32313103092336,104598,3032,50.0,3
56244059672163,104598,3,30000.0,5
54171766649134,104598,303,300.0,3
94705379399072,104599,3,30000.0,5
18421238378932,104600,3,30000.0,3
52210726800579,104601,34,5.5,4
89412080686530,104601,3032,50.0,2
3762703212242,104602,3032,50.0,2
24526280086957,104602,3032,50.0,1
43338491278925,104603,303,300.0,5
89967265297949,104603,3032,50.0,5
37586024572400,104603,398,10000.0,4
65904399691879,104604,3,30000.0,5
27585804244163,104604,3,30000.0,2
19045343759316,104604,3032,50.0,2
37734818450558,104605,398,10000.0,5
70575075929624,104605,303,300.0,2
29803822000655,104606,303,300.0,5
2843555734490,104607,234,3000.0,3
36558649083291,104607,3032,50.0,1
52411246311468,104608,3032,50.0,1
47086948352963,104608,234,3000.0,4
96668622892698,104608,303,300.0,2
97181642227388,104609,234,3000.0,2
91725411763519,104610,3032,50.0,1
6734907421085,104611,34,5.5,5
80704564495980,104612,3,30000.0,5
60197454993818,104612,398,10000.0,4
82352715245696,104613,3,30000.0,1
40717822771538,104615,3,30000.0,4
33454044881151,104616,398,10000.0,3
85649217807325,104616,398,10000.0,2
6671834609456,104616,234,3000.0,4
38409453603451,104617,34,5.5,2
82595479798682,104618,34,5.5,1
62512896943927,104618,234,3000.0,1
13340022617120,104619,3032,50.0,3
20123639282348,104619,234,3000.0,4
3452168809630,104619,34,5.5,3
35649136789151,104620,34,5.5,3
94226446145435,104620,3,30000.0,1
49996473913286,104620,3,30000.0,1
95969607347120,104622,303,300.0,4
26881779774266,104622,303,300.0,5
2235372134814,104622,398,10000.0,4
48370447689948,104623,34,5.5,5
6379980390930,104623,398,10000.0,5
33303986326719,104624,3,30000.0,2
89622978845127,104624,303,300.0,3
49927261578883,104625,3,30000.0,1
67205306939759,104628,3,30000.0,4
21244760944274,104629,303,300.0,5
48453415416171,104629,3032,50.0,2
36143776417587,104629,3032,50.0,2
75089086805576,104630,398,10000.0,3
7410539801331,104630,234,3000.0,5
21842919047032,104631,3,30000.0,5
87017648558529,104631,303,300.0,1
58871042680278,104632,398,10000.0,1
7832252999688,104633,398,10000.0,1
37180593822791,104633,234,3000.0,4
8031774861907,104633,234,3000.0,1
96667249855516,104634,3,30000.0,1
88117377817834,104635,3032,50.0,2
49618394209902,104635,3032,50.0,5
42496950067482,104635,303,300.0,5
97182918574030,104636,3,30000.0,2
76035083434977,104637,3032,50.0,1
53901932547038,104637,3032,50.0,5
41123102221227,104638,34,5.5,3
23350611567385,104638,34,5.5,5
14964155257859,104639,234,3000.0,5
81994384111294,104639,3,30000.0,1
621103687054,104640,34,5.5,3
7641562292402,104640,234,3000.0,4
38238022224650,104641,3032,50.0,4
27044302833660,104641,398,10000.0,5
77748515886662,104642,303,300.0,2
12803435495989,104642,303,300.0,3
44222699432546,104642,303,300.0,2
22473931364181,104643,234,3000.0,1
46296534133661,104643,34,5.5,1
40758473662490,104644,34,5.5,4
10261302573307,104645,303,300.0,1
76587882100291,104646,398,10000.0,4
76883825098026,104646,303,300.0,3
81073026261304,104646,398,10000.0,5
79775614161793,104647,398,10000.0,1
30736085690288,104647,3032,50.0,3
58367504334567,104648,398,10000.0,1
85572067854612,104648,398,10000.0,4
27749562098022,104649,234,3000.0,4
24979586813121,104649,34,5.5,4
38511938265068,104649,34,5.5,2
75257610057197,104650,398,10000.0,1
4279611996733,104650,3,30000.0,2
84247992113611,104650,398,10000.0,1
70488533774967,104651,3,30000.0,3
11501829596140,104652,34,5.5,4
34930150480743,104653,234,3000.0,1
99272621659542,104653,234,3000.0,1
41311020529558,104654,234,3000.0,3
21451426398873,104655,34,5.5,4
81575121829314,104655,398,10000.0,5
10010853639219,104656,398,10000.0,3
85051054640513,104656,234,3000.0,1
30170712812057,104657,3,30000.0,2
82778794258818,104658,234,3000.0,5
12584308015603,104659,3,30000.0,3
17036600695959,104660,34,5.5,5
19148368314314,104661,3032,50.0,4
34187188383463,104662,234,3000.0,3
50699291735779,104662,398,10000.0,4
54708723039608,104662,303,300.0,1
38855835399628,104663,234,3000.0,5
2656456239605,104663,34,5.5,4
87853851864281,104663,234,3000.0,5
9106034892797,104664,3,30000.0,4
